gwb_code_10,gwb_code_8,regio,gm_naam,recs,gwb_code,ind_wbi,a_inw,a_man,a_vrouw,a_hh,a_1p_hh,a_hh_z_k,a_hh_m_k,g_hhgro,bev_dich,a_woning,g_wozbag,p_1gezw,p_mgezw,p_bewndw,p_leegsw,p_koopw,p_huurw,p_wcorpw,p_ov_hw,p_e_o_w,p_bjj2k,p_bjo2k,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_ele_hu,g_ele_ko,g_gas,g_gas_ap,g_gas_tw,g_gas_hw,g_gas_2w,g_gas_vw,g_gas_hu,g_gas_ko,p_stadsv,g_hh_sti,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_oq,a_bed_ru,a_pau,a_bst_b,a_bst_nb,g_pau_hh,g_pau_km,a_m2w,a_opp_ha,a_lan_ha,a_wat_ha,pst_mvp,pst_dekp,ste_mvs,ste_oad,g_hh_sti_2021,p_hh_osm_2021,p_hh_110_2021,p_hh_120_2021,m_hh_ver_2021
BU04820601,04820601,Polder Blokweer,Alblasserdam,Buurt,BU04820601,1,5,0,5,5,0,0,0,3,-99999,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,5,0,-99999,-99999,0,102,88,13,2954,6,4,690,-99999,-99999,-99999,-99999,-99999
BU04820602,04820602,Polder Kortland,Alblasserdam,Buurt,BU04820602,1,50,25,20,15,0,0,10,4,30,14,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,10,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,20,20,5,-99999,-99999,0,176,168,8,2954,1,4,565,-99999,-99999,-99999,-99999,-99999
BU04820603,04820603,Polder Souburgh,Alblasserdam,Buurt,BU04820603,1,25,10,10,15,5,5,5,2,61,12,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,10,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,20,15,5,-99999,-99999,5,47,39,7,2954,3,4,513,-99999,-99999,-99999,-99999,-99999
BU04820604,04820604,Polder Vinkenwaard,Alblasserdam,Buurt,BU04820604,1,130,75,55,35,5,10,25,4,371,25,695,92,8,100,0,76,24,20,4,0,28,72,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,30,0,5,5,5,5,5,0,0,20,15,5,-99999,-99999,0,36,35,1,2952,1,5,340,-99999,-99999,-99999,-99999,-99999
BU04840101,04840101,Gnephoek,Alphen aan den Rijn,Buurt,BU04840101,1,195,105,90,80,30,20,30,2,51,85,468,88,12,87,13,73,27,0,27,0,94,6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,65,5,10,15,5,10,10,5,5,140,110,35,2,38,40,391,378,12,2401,1,4,648,-99999,-99999,-99999,-99999,-99999
BU04840102,04840102,Woubrugseweg,Alphen aan den Rijn,Buurt,BU04840102,1,55,25,25,20,0,15,5,3,72,22,840,91,9,91,9,95,5,0,5,0,82,18,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,40,30,10,-99999,-99999,15,78,75,3,2401,1,4,585,-99999,-99999,-99999,-99999,-99999
BU04840103,04840103,Heuvelweg,Alphen aan den Rijn,Buurt,BU04840103,1,1285,645,640,505,85,215,205,3,7809,503,424,100,0,99,1,97,3,0,3,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,90,0,10,5,5,15,25,15,20,630,510,120,1,3841,55,17,16,0,2401,1,2,1593,-99999,0.2,0.2,0.6,259.4
BU04840104,04840104,Weteringpark,Alphen aan den Rijn,Buurt,BU04840104,1,490,245,250,200,25,110,65,2,2678,200,590,89,11,100,0,98,3,0,3,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,80,0,0,5,5,10,35,15,10,330,240,90,2,1789,35,24,18,6,2401,1,4,801,-99999,1,1,1.5,506.7
BU04840105,04840105,Ambachtenbuurt-West,Alphen aan den Rijn,Buurt,BU04840105,1,1465,730,735,705,300,180,225,2,11109,706,288,60,40,98,2,37,63,38,25,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,105,0,25,10,15,0,25,20,10,670,590,80,1,5084,60,13,13,0,2401,1,2,1612,-99999,5.9,9.1,12.4,26.7
BU04840106,04840106,Ambachtenbuurt-Oost,Alphen aan den Rijn,Buurt,BU04840106,1,1655,850,805,780,320,200,260,2,7565,809,274,58,42,95,5,51,49,45,4,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,110,0,20,15,10,0,25,25,15,710,620,90,1,3254,55,23,22,1,2401,1,2,2134,-99999,6,10,12.8,53.5
BU04840107,04840107,Bedrijventerrein Heimanswetering,Alphen aan den Rijn,Buurt,BU04840107,1,55,30,25,25,5,15,10,2,197,24,436,67,33,75,25,54,46,0,46,0,71,29,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,120,0,20,40,10,15,15,5,10,195,120,75,-99999,-99999,10,30,27,3,2401,1,3,1425,-99999,-99999,-99999,-99999,-99999
BU04840108,04840108,Stromenbuurt,Alphen aan den Rijn,Buurt,BU04840108,1,2605,1335,1275,1155,455,285,420,2,8686,1128,277,36,64,98,2,54,46,41,5,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,205,0,60,20,15,5,45,40,20,1035,890,145,1,3445,75,31,30,1,2401,1,1,2547,-99999,7.7,12.6,15.5,47.8
BU04840109,04840109,Nuovaweg,Alphen aan den Rijn,Buurt,BU04840109,1,635,325,315,260,65,85,105,2,8602,259,453,49,51,98,2,49,51,0,51,0,3,97,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,80,0,5,10,5,10,25,20,5,290,240,50,1,3895,15,9,7,1,2401,1,2,1576,-99999,0.8,2.4,2.4,102.9
BU04840110,04840110,Groenoord,Alphen aan den Rijn,Buurt,BU04840110,1,765,385,375,340,90,125,120,2,4554,342,404,80,20,97,3,90,10,0,10,0,98,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,95,0,10,5,5,15,35,20,5,455,380,75,1,2700,65,18,17,1,2401,2,1,2545,-99999,1.2,1.8,2.4,213.1
BU04840111,04840111,De Heul,Alphen aan den Rijn,Buurt,BU04840111,1,420,195,220,125,10,35,85,3,5247,129,519,99,1,99,1,96,4,0,4,0,20,80,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,30,0,5,5,5,5,5,5,0,150,125,25,1,1883,10,10,8,2,2406,3,1,3430,-99999,0,0.8,0.8,186.2
BU04840201,04840201,Ridderbuurt,Alphen aan den Rijn,Buurt,BU04840201,1,115,60,60,45,15,20,20,3,48,49,654,88,12,90,10,76,24,0,24,0,88,12,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,30,5,5,5,0,5,5,5,0,120,100,25,-99999,-99999,5,253,249,4,2402,1,3,1305,-99999,-99999,-99999,-99999,-99999
BU04840202,04840202,Herenweg,Alphen aan den Rijn,Buurt,BU04840202,1,1245,645,595,720,405,155,160,2,6699,734,260,23,77,96,4,30,70,44,26,0,98,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,160,0,30,40,15,5,20,35,10,590,505,90,1,3180,30,19,19,0,2402,1,1,2551,-99999,10,14.9,18.1,16.4
BU04840203,04840203,Horstenbuurt-Noord,Alphen aan den Rijn,Buurt,BU04840203,1,1550,765,780,695,235,225,240,2,6707,700,327,81,19,99,1,64,36,32,4,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,130,0,20,15,10,10,30,30,20,770,660,110,1,3330,75,24,23,1,2402,1,1,2527,-99999,3.3,4.5,7.5,102
BU04840204,04840204,Horstenbuurt-Zuid,Alphen aan den Rijn,Buurt,BU04840204,1,1650,810,840,685,180,205,300,2,8701,668,311,78,22,98,2,73,27,24,3,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,115,0,20,15,10,5,25,30,10,720,615,105,1,3804,75,19,19,0,2402,1,1,3101,-99999,4.1,5.1,6.3,98.6
BU04840205,04840205,Burgtenbuurt,Alphen aan den Rijn,Buurt,BU04840205,1,1200,605,595,540,145,200,190,2,6245,535,348,68,32,98,2,98,2,0,2,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,110,0,25,10,5,5,30,15,15,635,525,110,1,3299,85,20,19,0,2402,1,1,2886,-99999,0.4,0.6,0.8,168.6
BU04840206,04840206,Preludeweg,Alphen aan den Rijn,Buurt,BU04840206,1,1210,565,645,610,275,155,180,2,7576,612,257,35,65,99,1,33,67,65,1,0,92,8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,85,0,10,20,10,0,10,15,15,505,445,65,1,3177,30,16,16,0,2402,1,1,3156,-99999,8.6,13.6,18.4,18.1
BU04840207,04840207,Componistenbuurt-Noord,Alphen aan den Rijn,Buurt,BU04840207,1,1130,540,590,440,95,130,210,3,7050,431,327,100,0,98,2,70,30,29,1,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,130,0,20,20,15,5,30,25,15,545,435,110,1,3400,50,17,16,1,2402,2,1,3504,-99999,2.5,3.2,4.1,105.2
BU04840208,04840208,Componistenbuurt-Zuid,Alphen aan den Rijn,Buurt,BU04840208,1,1635,820,815,790,300,250,240,2,8092,794,286,37,63,97,3,62,38,10,28,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,185,0,30,45,15,5,25,35,30,780,650,135,1,3870,70,20,20,0,2402,2,1,3344,-99999,2.9,4.4,5.6,76.6
BU04840209,04840209,Rijnoord,Alphen aan den Rijn,Buurt,BU04840209,1,210,90,120,70,55,20,0,1,1727,80,163,1,99,93,8,0,100,0,100,0,99,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,85,0,10,5,5,15,20,25,0,110,80,25,2,888,5,12,12,0,2402,1,1,3297,-99999,-99999,-99999,-99999,-99999
BU04840210,04840210,Planetenbuurt-Noord,Alphen aan den Rijn,Buurt,BU04840210,1,1745,825,920,710,230,165,310,2,8384,737,253,39,61,99,1,48,52,43,8,0,89,11,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,110,0,30,20,10,0,25,20,5,655,550,100,1,3137,70,21,21,0,2402,2,1,3248,-99999,11.2,15.9,20.6,34.9
BU04840211,04840211,Planetenbuurt-Zuid,Alphen aan den Rijn,Buurt,BU04840211,1,1825,825,1005,960,500,230,240,2,11951,978,240,22,78,96,4,29,71,31,40,0,87,13,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,120,0,35,20,10,5,30,20,10,645,535,115,1,4224,35,17,15,1,2402,1,1,3329,-99999,11.8,17.7,26.3,20.1
BU04840301,04840301,Steinenbuurt,Alphen aan den Rijn,Buurt,BU04840301,1,1255,625,635,575,200,180,195,2,5885,585,319,74,26,98,2,59,41,41,0,0,97,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,90,0,10,10,5,5,20,30,10,625,520,100,1,2917,35,22,21,1,2403,1,2,2471,-99999,5.1,7.4,9.8,96.7
BU04840302,04840302,Paddestoelenbuurt,Alphen aan den Rijn,Buurt,BU04840302,1,2235,1140,1095,980,305,310,365,2,7149,970,316,74,26,99,1,79,21,18,3,0,96,4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,155,0,25,15,15,5,30,40,20,1090,920,170,1,3496,85,32,31,1,2403,1,2,1954,-99999,1.4,3.4,4.3,121.5
BU04840303,04840303,Ericapark,Alphen aan den Rijn,Buurt,BU04840303,1,1090,560,530,560,240,170,155,2,6941,550,280,29,71,99,1,49,51,32,20,0,91,9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,115,0,15,5,5,5,30,40,10,505,420,85,1,3216,50,16,16,0,2403,2,1,2856,-99999,5.8,8.7,10.9,38.2
BU04840304,04840304,Weidebloemenbuurt-Noord,Alphen aan den Rijn,Buurt,BU04840304,1,865,410,455,355,90,120,150,2,8273,349,329,100,0,99,1,43,57,57,0,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,65,0,15,10,5,0,15,10,5,385,315,70,1,3677,25,11,10,1,2403,1,3,1322,-99999,4.9,8.6,11.2,30.2
BU04840305,04840305,Weidebloemenbuurt-Zuid,Alphen aan den Rijn,Buurt,BU04840305,1,1910,940,970,740,185,235,320,3,8920,743,353,80,20,99,1,79,21,0,21,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,165,0,30,15,15,5,40,45,15,890,755,140,1,4170,85,22,21,0,2403,1,2,1837,-99999,1.2,1.5,2.2,131.2
BU04840306,04840306,Edelstenenbuurt,Alphen aan den Rijn,Buurt,BU04840306,1,2715,1385,1330,1265,505,375,385,2,10995,1218,270,33,67,97,3,49,51,41,10,0,91,9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,215,0,40,30,20,10,40,50,25,1125,920,200,1,4541,65,25,25,0,2403,1,2,2438,-99999,9.6,14,16.9,33
BU04840307,04840307,Kromme Aar,Alphen aan den Rijn,Buurt,BU04840307,1,25,15,10,10,5,0,10,3,17,11,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,10,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,20,15,5,-99999,-99999,0,198,153,45,2403,1,5,437,-99999,-99999,-99999,-99999,-99999
BU04840401,04840401,Bedrijventerrein Rijnhaven-West,Alphen aan den Rijn,Buurt,BU04840401,1,395,260,130,180,150,20,10,1,633,114,140,10,90,57,43,9,91,1,90,0,49,51,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,135,0,25,45,10,5,35,10,5,140,80,65,1,230,5,65,62,3,2404,1,5,315,-99999,-99999,-99999,-99999,-99999
BU04840402,04840402,Bedrijventerrein Rijnhaven-Oost,Alphen aan den Rijn,Buurt,BU04840402,1,625,295,330,350,140,170,40,2,548,348,364,11,89,99,1,55,45,21,24,0,15,85,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,445,0,80,140,45,35,100,15,35,520,385,130,2,454,30,127,114,13,2404,1,2,1591,-99999,6.1,8.9,12.8,20.2
BU04840403,04840403,Zeeheldenbuurt,Alphen aan den Rijn,Buurt,BU04840403,1,1905,985,915,975,425,265,290,2,5977,974,285,49,51,98,2,43,57,47,10,0,75,25,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,195,0,45,45,15,10,30,30,15,855,710,150,1,2693,55,33,32,2,2404,1,2,2438,-99999,7.7,11.6,15,24.9
BU04840404,04840404,Bomenbuurt,Alphen aan den Rijn,Buurt,BU04840404,1,1515,775,745,785,365,215,205,2,7568,773,263,42,58,98,2,64,36,26,9,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,120,0,35,15,10,5,20,20,15,675,590,85,1,3367,70,20,20,0,2404,1,2,2036,-99999,4.6,7.7,9.5,68.1
BU04840405,04840405,Bospark,Alphen aan den Rijn,Buurt,BU04840405,1,860,400,460,520,345,120,60,2,3199,623,226,19,81,94,6,28,72,54,18,0,80,20,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,105,0,15,15,5,10,25,25,5,340,300,40,1,1268,15,27,27,0,2404,1,1,3028,-99999,12.2,20.3,28.1,19
BU04840501,04840501,Emmalaan,Alphen aan den Rijn,Buurt,BU04840501,1,2580,1290,1290,1270,525,310,435,2,8953,1255,289,61,39,98,2,45,55,41,14,0,91,9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,220,0,55,25,15,20,45,35,25,1160,1000,160,1,4022,90,31,29,2,2405,1,1,3239,-99999,6.8,9.7,12.4,25.4
BU04840502,04840502,Burgemeester Visserpark,Alphen aan den Rijn,Buurt,BU04840502,1,1510,760,755,735,290,245,200,2,6228,722,393,48,52,96,4,72,28,14,14,0,78,22,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,270,0,30,45,20,30,60,45,35,760,615,145,1,3130,45,26,24,1,2405,1,1,3382,-99999,2,3.2,4.5,185.7
BU04840503,04840503,Paradijslaan,Alphen aan den Rijn,Buurt,BU04840503,1,1305,605,700,795,490,190,115,2,6306,867,265,15,85,96,4,25,75,56,19,0,62,38,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,205,0,25,60,10,20,25,40,25,575,460,115,1,2772,30,21,21,1,2405,1,1,3244,-99999,9,13.1,18.5,17.3
BU04840504,04840504,Hazeveld,Alphen aan den Rijn,Buurt,BU04840504,1,1290,635,650,540,150,165,230,2,7683,544,393,84,16,97,3,83,17,6,12,0,93,7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,170,0,30,25,10,20,35,30,15,605,495,110,1,3612,70,18,17,1,2405,1,1,3027,-99999,2.1,2.3,3.2,168
BU04840505,04840505,Gouwsluis,Alphen aan den Rijn,Buurt,BU04840505,1,1495,760,735,605,140,200,270,3,7202,603,409,84,16,98,2,96,4,0,4,0,72,28,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,150,5,25,15,20,15,30,20,15,735,600,135,1,3555,80,23,21,2,2405,1,2,1709,-99999,1.5,1.7,1.9,201.5
BU04840506,04840506,Bedrijventerrein De Schans I,Alphen aan den Rijn,Buurt,BU04840506,1,10,5,0,5,0,0,5,3,77,4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,65,10,55,-99999,-99999,10,14,13,1,2405,1,3,1092,-99999,-99999,-99999,-99999,-99999
BU04840601,04840601,Nieuwe Sloot,Alphen aan den Rijn,Buurt,BU04840601,1,1785,870,915,795,270,235,295,2,6707,786,353,71,29,98,2,71,29,20,9,0,74,26,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,195,0,45,25,10,10,50,30,15,795,665,130,1,2989,85,32,27,5,2406,1,1,3169,-99999,2.8,5.8,7.9,129.5
BU04840602,04840602,Lijsterlaan,Alphen aan den Rijn,Buurt,BU04840602,1,2435,1220,1215,1340,630,400,305,2,9782,1321,299,31,69,98,2,56,44,28,16,0,64,36,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,300,5,55,65,20,15,65,35,40,1140,985,155,1,4581,75,26,25,1,2406,1,1,2894,-99999,4.1,7,9.7,50.2
BU04840603,04840603,Van Boetzelaerstraat,Alphen aan den Rijn,Buurt,BU04840603,1,2820,1395,1425,1290,445,385,455,2,7618,1265,370,75,25,98,2,75,25,14,11,0,87,13,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,435,5,55,115,25,25,85,65,60,1280,1055,225,1,3464,105,38,37,1,2406,1,1,2685,-99999,3.1,4.8,6,121.4
BU04840604,04840604,Beerendrecht,Alphen aan den Rijn,Buurt,BU04840604,1,2195,1085,1115,845,170,310,355,3,5315,858,478,84,16,97,3,92,8,0,7,0,99,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,245,0,20,20,20,30,95,40,15,995,815,180,1,2410,60,44,41,2,2406,1,2,1998,-99999,1.2,1.2,1.7,268.1
BU04840605,04840605,De Bijlen,Alphen aan den Rijn,Buurt,BU04840605,1,5,0,5,0,0,0,0,2,-99999,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,0,0,-99999,-99999,0,146,105,41,2406,1,2,1573,-99999,-99999,-99999,-99999,-99999
BU04840701,04840701,Steekterbuurt,Alphen aan den Rijn,Buurt,BU04840701,1,795,410,380,335,100,120,120,2,346,288,524,92,8,93,7,84,16,0,16,0,83,17,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,170,15,35,30,5,15,40,15,10,525,395,130,2,229,60,253,229,23,2407,1,5,254,-99999,4.7,7,7.9,267.6
BU04840702,04840702,Hoogendoornlaan,Alphen aan den Rijn,Buurt,BU04840702,1,85,45,40,25,0,10,15,3,17,25,647,96,4,96,4,88,12,0,12,0,92,8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,25,10,5,0,0,0,0,0,0,40,25,15,-99999,-99999,5,505,494,11,2407,1,5,82,-99999,-99999,-99999,-99999,-99999
BU04840801,04840801,Bedrijventerrein Molenwetering,Alphen aan den Rijn,Buurt,BU04840801,1,40,25,15,20,5,5,5,2,38,9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,465,0,85,160,40,35,100,20,25,520,295,225,-99999,-99999,40,117,109,8,2408,1,3,1260,-99999,-99999,-99999,-99999,-99999
BU04840802,04840802,Europaplein,Alphen aan den Rijn,Buurt,BU04840802,1,1935,925,1015,1255,780,285,180,2,7586,1137,283,8,92,98,2,21,79,54,25,0,64,36,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,315,0,20,60,30,20,95,55,35,830,705,125,1,3258,60,26,26,0,2408,1,1,2969,-99999,5.5,9.1,13.6,15.8
BU04840803,04840803,Evenaar-West,Alphen aan den Rijn,Buurt,BU04840803,1,1995,965,1035,785,160,280,345,3,7483,783,424,84,16,98,2,83,17,4,13,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,180,0,20,20,20,10,60,40,15,940,765,175,1,3521,55,27,27,1,2408,1,2,2300,-99999,0.6,1.4,1.9,207.6
BU04840804,04840804,De Oude Wereld-West,Alphen aan den Rijn,Buurt,BU04840804,1,1540,770,775,580,125,145,305,3,8572,565,377,81,19,98,2,72,28,20,8,0,82,18,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,140,0,20,20,10,5,35,35,20,660,560,100,1,3658,70,18,18,0,2408,1,2,2088,-99999,1.9,4.1,4.8,132.4
BU04840805,04840805,De Oude Wereld-Oost,Alphen aan den Rijn,Buurt,BU04840805,1,1285,655,630,465,70,150,245,3,6388,469,419,92,8,99,1,94,6,6,1,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,140,0,5,15,15,10,50,25,20,555,450,105,1,2758,40,20,20,0,2408,1,1,2626,-99999,1.3,1.7,2.2,233.5
BU04840806,04840806,Evenaar-Oost,Alphen aan den Rijn,Buurt,BU04840806,1,2040,1005,1030,890,220,365,305,2,9015,897,406,59,41,99,1,83,17,0,17,0,72,28,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,150,0,15,20,15,5,45,25,15,1080,890,190,1,4782,70,23,23,0,2408,1,1,2833,-99999,0.6,0.6,1.1,214.4
