scenario,iteration,year,heating_system,ownership,installed_cumulative,installed_current,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,removed_this_year
0,0,2048,ELECTRIC_HEAT_PUMP,PRIVATELY_RENTED,0,0,0,1676,0.0,0.0,0.0,0.0,0.0
0,0,2049,ELECTRIC_HEAT_PUMP,PRIVATELY_RENTED,0,0,0,1676,0.0,0.0,0.0,0.0,0.0
0,0,2050,ELECTRIC_HEAT_PUMP,PRIVATELY_RENTED,0,0,0,1676,0.0,0.0,0.0,0.0,0.0
0,0,2024,HYBRID_HEAT_PUMP,Total,1926,1926,0,1926,0.0,0.0,0.0,0.0,0.0
0,0,2025,HYBRID_HEAT_PUMP,Total,2080,318,164,2244,0.0,0.0,0.0,4416.0,0.0
0,0,2026,HYBRID_HEAT_PUMP,Total,2259,297,118,2541,0.0,0.0,0.0,2467.0,0.0
0,0,2027,HYBRID_HEAT_PUMP,Total,2499,320,80,2861,0.0,0.0,0.0,2647.0,0.0
0,0,2028,HYBRID_HEAT_PUMP,Total,3145,750,104,3611,0.0,0.0,0.0,2104.0,0.0
0,0,2029,HYBRID_HEAT_PUMP,Total,4032,986,99,4597,0.0,0.0,0.0,3725.0,0.0
0,0,2030,HYBRID_HEAT_PUMP,Total,4786,873,119,5470,0.0,0.0,0.0,2472.0,0.0
0,0,2031,HYBRID_HEAT_PUMP,Total,6259,1602,129,7072,0.0,0.0,0.0,2413.0,0.0
0,0,2032,HYBRID_HEAT_PUMP,Total,8637,2526,148,9598,0.0,0.0,0.0,2402.0,0.0
0,0,2033,HYBRID_HEAT_PUMP,Total,13220,4767,184,14365,0.0,0.0,0.0,2413.0,0.0
0,0,2034,HYBRID_HEAT_PUMP,Total,17238,4203,185,18568,0.0,0.0,0.0,2417.0,0.0
0,0,2035,HYBRID_HEAT_PUMP,Total,19460,2347,125,20915,0.0,0.0,0.0,2413.0,0.0
0,0,2036,HYBRID_HEAT_PUMP,Total,20817,1472,115,22387,0.0,0.0,0.0,2517.0,0.0
0,0,2037,HYBRID_HEAT_PUMP,Total,22935,2270,152,24657,0.0,0.0,0.0,2560.0,0.0
0,0,2038,HYBRID_HEAT_PUMP,Total,24151,1316,100,25973,0.0,0.0,0.0,2617.0,0.0
0,0,2039,HYBRID_HEAT_PUMP,Total,25375,1317,93,27290,0.0,0.0,0.0,2564.0,0.0
0,0,2040,HYBRID_HEAT_PUMP,Total,26611,1557,321,28847,0.0,0.0,0.0,2394.0,0.0
0,0,2041,HYBRID_HEAT_PUMP,Total,27768,1454,297,30301,0.0,0.0,0.0,2425.0,0.0
0,0,2042,HYBRID_HEAT_PUMP,Total,29205,1758,321,32059,0.0,0.0,0.0,2304.0,0.0
0,0,2043,HYBRID_HEAT_PUMP,Total,31307,2855,753,34914,0.0,0.0,0.0,2165.0,0.0
0,0,2044,HYBRID_HEAT_PUMP,Total,33595,3274,986,38188,0.0,0.0,0.0,2224.0,0.0
0,0,2045,HYBRID_HEAT_PUMP,Total,35853,3133,875,41321,0.0,0.0,0.0,2300.0,0.0
0,0,2046,HYBRID_HEAT_PUMP,Total,39162,4912,1603,46233,0.0,0.0,0.0,2278.0,0.0
0,0,2047,HYBRID_HEAT_PUMP,Total,43713,7078,2527,53311,0.0,0.0,0.0,2237.0,0.0
0,0,2048,HYBRID_HEAT_PUMP,Total,50468,11522,4767,64833,0.0,0.0,0.0,2237.0,0.0
0,0,2049,HYBRID_HEAT_PUMP,Total,56068,9803,4203,74636,0.0,0.0,0.0,2270.0,0.0
0,0,2050,HYBRID_HEAT_PUMP,Total,59086,5365,2347,80001,0.0,0.0,0.0,2276.0,0.0
0,0,2024,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,1249,1249,0,1249,0.0,0.0,0.0,0.0,0.0
0,0,2025,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,1118,1,132,1250,0.0,0.5185011577022582,0.10526315789473684,1407.0,0.7514359470797032
0,0,2026,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,1022,0,96,1250,0.0,0.0,0.0,0.0,0.0
0,0,2027,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,957,0,65,1250,0.0,0.0,0.0,0.0,0.0
0,0,2028,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,891,0,66,1250,0.0,0.0,0.0,0.0,0.0
0,0,2029,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,817,1,75,1251,0.0,0.5200931590551655,0.09090909090909091,1226.0,0.7574124658554755
0,0,2030,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,732,0,85,1251,0.0,0.0,0.0,0.0,0.0
0,0,2031,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,654,0,78,1251,0.0,0.0,0.0,0.0,0.0
0,0,2032,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,582,0,72,1251,0.0,0.0,0.0,0.0,0.0
0,0,2033,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,509,0,73,1251,0.0,0.0,0.0,0.0,0.0
0,0,2034,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,432,0,77,1251,0.0,0.0,0.0,0.0,0.0
0,0,2035,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,355,0,77,1251,0.0,0.0,0.0,0.0,0.0
0,0,2036,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,272,0,83,1251,0.0,0.0,0.0,0.0,0.0
0,0,2037,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,160,0,112,1251,0.0,0.0,0.0,0.0,0.0
0,0,2038,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,77,0,83,1251,0.0,0.0,0.0,0.0,0.0
0,0,2039,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,2,0,75,1251,0.0,0.0,0.0,0.0,0.0
0,0,2040,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,1,0,1,1251,0.0,0.0,0.0,0.0,0.0
0,0,2041,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,1,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2042,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,1,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2043,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,1,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2044,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,0,0,1,1251,0.0,0.0,0.0,0.0,0.0
0,0,2045,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,0,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2046,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,0,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2047,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,0,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2048,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,0,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2049,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,0,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2050,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,0,0,0,1251,0.0,0.0,0.0,0.0,0.0
0,0,2024,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,411,411,0,411,0.0,0.0,0.0,0.0,0.0
0,0,2025,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,418,8,1,419,0.0,0.0,0.0,1528.25,0.0
0,0,2026,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,480,64,2,483,0.0,0.0,0.0,1002.0625,0.0
0,0,2027,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,544,64,0,547,0.0,0.0,0.0,1188.046875,0.0
0,0,2028,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,666,135,13,682,0.0,0.0,0.0,998.2148148148148,0.0
0,0,2029,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,1213,562,15,1244,0.0,0.0,0.0,1105.202846975089,0.0
0,0,2030,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,1587,394,20,1638,0.0,0.0,0.0,1064.6040609137056,0.0
0,0,2031,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,2589,1036,34,2674,0.0,0.0,0.0,1083.607142857143,0.0
0,0,2032,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,4310,1778,57,4452,0.0,0.0,0.0,1117.6664791901012,0.0
0,0,2033,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,8248,4033,95,8485,0.0,0.0,0.0,1062.802132407637,0.0
0,0,2034,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,11532,3372,88,11857,0.0,0.0,0.0,1086.5581257413999,0.0
0,0,2035,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,12958,1456,30,13313,0.0,0.0,0.0,1103.184065934066,0.0
0,0,2036,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,13405,463,16,13776,0.0,0.0,0.0,1235.8056155507559,0.0
0,0,2037,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,13681,298,22,14074,0.0,0.0,0.0,1335.0872483221476,0.0
0,0,2038,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,13832,153,2,14227,0.0,0.0,0.0,1380.9607843137255,0.0
0,0,2039,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,13974,147,5,14374,0.0,0.0,0.0,1357.299319727891,0.0
0,0,2040,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,14191,228,11,14602,0.0,0.0,0.0,1132.25,0.0
0,0,2041,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,14397,270,64,14872,0.0,0.0,0.0,1175.0962962962963,0.0
0,0,2042,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,14893,561,65,15433,0.0,0.0,0.0,1038.7789661319073,0.0
0,0,2043,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,16108,1353,138,16786,0.0,0.0,0.0,1037.8033998521803,0.0
0,0,2044,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,17463,1917,562,18703,0.0,0.0,0.0,999.565988523735,0.0
0,0,2045,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,18875,1808,396,20511,0.0,0.0,0.0,1061.8324115044247,0.0
0,0,2046,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,21424,3586,1037,24097,0.0,0.0,0.0,1073.525934188511,0.0
0,0,2047,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,25199,5554,1779,29651,0.0,0.0,0.0,1038.8406553835073,0.0
0,0,2048,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,31239,10073,4033,39724,0.0,0.0,0.0,1017.8219994043483,0.0
0,0,2049,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,35681,7814,3372,47538,0.0,0.0,0.0,1055.3622984386998,0.0
0,0,2050,HYBRID_HEAT_PUMP,SOCIAL_HOUSING,37935,3710,1456,51248,0.0,0.0,0.0,1062.7374663072776,0.0
0,0,2024,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,266,266,0,266,0.0,0.0,0.0,0.0,0.0
0,0,2025,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,544,309,31,575,0.0,0.0,0.0,1481.5857605177994,0.0
0,0,2026,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,757,233,20,808,0.0,0.0,0.0,1465.8969957081545,0.0
0,0,2027,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,998,256,15,1064,0.0,0.0,0.0,1459.80859375,0.0
0,0,2028,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,1588,615,25,1679,0.0,0.0,0.0,1106.658536585366,0.0
0,0,2029,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,2002,423,9,2102,0.0,0.0,0.0,1394.7565011820332,0.0
0,0,2030,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,2467,479,14,2581,0.0,0.0,0.0,1408.0417536534446,0.0
0,0,2031,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,3016,566,17,3147,0.0,0.0,0.0,1330.0724381625441,0.0
0,0,2032,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,3745,748,19,3895,0.0,0.0,0.0,1285.3983957219252,0.0
0,0,2033,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,4463,734,16,4629,0.0,0.0,0.0,1351.3623978201636,0.0
0,0,2034,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,5274,831,20,5460,0.0,0.0,0.0,1331.1287605294826,0.0
0,0,2035,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,6147,891,18,6351,0.0,0.0,0.0,1310.7946127946127,0.0
0,0,2036,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,7140,1009,16,7360,0.0,0.0,0.0,1282.8077304261644,0.0
0,0,2037,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,9094,1972,18,9332,0.0,0.0,0.0,1225.566430020284,0.0
0,0,2038,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,10242,1163,15,10495,0.0,0.0,0.0,1237.6165090283748,0.0
0,0,2039,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,11399,1170,13,11665,0.0,0.0,0.0,1207.697435897436,0.0
0,0,2040,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,12419,1329,309,12994,0.0,0.0,0.0,1262.0812641083521,0.0
0,0,2041,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,13370,1184,233,14178,0.0,0.0,0.0,1250.9738175675675,0.0
0,0,2042,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,14311,1197,256,15375,0.0,0.0,0.0,1266.0651629072681,0.0
0,0,2043,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,15198,1502,615,16877,0.0,0.0,0.0,1128.7177097203728,0.0
0,0,2044,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,16132,1357,423,18234,0.0,0.0,0.0,1225.0965364775238,0.0
0,0,2045,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,16978,1325,479,19559,0.0,0.0,0.0,1239.788679245283,0.0
0,0,2046,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,17738,1326,566,20885,0.0,0.0,0.0,1205.9864253393664,0.0
0,0,2047,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,18514,1524,748,22409,0.0,0.0,0.0,1199.226377952756,0.0
0,0,2048,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,19229,1449,734,23858,0.0,0.0,0.0,1220.2981366459628,0.0
0,0,2049,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,20387,1989,831,25847,0.0,0.0,0.0,1215.0110608345904,0.0
0,0,2050,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,21151,1655,891,27502,0.0,0.0,0.0,1214.496072507553,0.0
